종목코드,년도,분기,배당금지급,유동자산,유동부채,영업이익(손실),수익(매출액),당기순이익(손실),자본총계,자산총계,부채총계,ATR,MARKETCAP,TSF_SLOPE,배당수익률,순이익률,자본회전율,AltmanZScore,1-부채비율,PER,PSR,PBR
033500,2020.0,3,5859393760.0,159226000000.0,119466000000.0,14073941055.0,95654731012.0,11457201659.0,109628000000.0,280466000000.0,170837000000.0,0.041,296296076203.083,0.068,0.01977546862950672,0.11977663350036163,0.8725392327872441,2.824880421428644,-0.5583336373919072,25.86112080608557,3.097557988699088,2.702716217452344
033640,2020.0,3,6233334540.0,180375000000.0,134163000000.0,-6540669054.0,81379614109.0,-21422637078.0,170764000000.0,692396000000.0,521632000000.0,0.041,724059357184.0,0.05,0.008608872295004354,-0.2632432865718248,0.47656188721861753,1.5030823195340186,-2.0546953690473404,-33.7987967843405,8.897306347683015,4.240117104214003
033780,2020.0,3,556952000000.0,6948650000000.0,2363710000000.0,434648000000.0,1463410000000.0,278079000000.0,8758050000000.0,11517600000000.0,2759550000000.0,0.02,11026963860487.4,0.05,0.050508191288783484,0.19002125173396384,0.16709313146191218,3.6604348538815548,0.6849127374244266,39.6540690253036,7.535115832533194,1.2590661003862047
033830,2020.0,3,1512570400.0,78902737124.0,4821789688.0,-238662963.0,6787138296.0,1129100838.0,110140000000.0,117010000000.0,6870107193.0,0.072,108499929501.274,0.705,0.013940750071936585,0.16635889660085984,0.06162282818231342,10.393983729561961,0.9376238678681678,96.09410058844895,15.986108543746402,0.9851101788468258
034590,2020.0,3,5152498750.0,140144000000.0,58334952037.0,-2365668306.0,62912037637.0,4165805948.0,183979000000.0,334275000000.0,150295000000.0,0.017,109150185108.184,0.046,0.04720558874813735,0.06621635706725218,0.34195227518901616,1.348007826967719,0.1830861130889938,26.201456925900956,1.7349650274876853,0.5932720138503316
036190,2020.0,3,7800000000.0,180617000000.0,32972902444.0,1501248971.0,39959211822.0,30847225756.0,251206000000.0,293143000000.0,41936148381.0,0.028,170999808000.0,0.179,0.0456140863035355,0.7719678229242927,0.15906949603910733,3.4966272452690115,0.8330607215552176,5.543442037627625,4.279358881294403,0.6807131529173086
036530,2020.0,3,11280557250.0,1352620000000.0,491024000000.0,34223137783.0,367649000000.0,20145235901.0,1632330000000.0,2322550000000.0,690219000000.0,0.024,235590975488.0,-0.027,0.04788195823984176,0.054794752334427675,0.22522957980310354,1.4065632903607779,0.5771571924794618,11.694624805873103,0.640804069881871,0.14432794297725154
036580,2020.0,3,1750941800.0,570808000000.0,753211000000.0,3118583692.0,327455000000.0,10736299533.0,307280000000.0,1106160000000.0,798879000000.0,0.044,176294066578.745,-0.298,0.009931938345854138,0.03278709909147822,1.0656567300182245,2.0102640124538182,-1.5998405363186672,16.420375198817116,0.5383764687628682,0.5737226401201018
036800,2020.0,3,4312050120.0,625484000000.0,482232000000.0,11899218085.0,137666000000.0,20898518950.0,248092000000.0,734046000000.0,485954000000.0,0.037,246500078784.388,0.002,0.017493098344085002,0.1518059575349033,0.5548989890846944,2.4876449708635273,-0.958765296744756,11.79509798632826,1.7905661440325715,0.9935833432129533
036890,2020.0,3,3992858200.0,169899000000.0,108803000000.0,4314434876.0,69845465610.0,3275476601.0,148175000000.0,273670000000.0,125495000000.0,0.07,242808419790.159,0.564,0.016444479987352687,0.04689605219742482,0.47137145679095666,2.769704527642228,0.15306225746583435,74.12918770844823,3.4763662561280904,1.6386598264900218
037330,2020.0,3,7138270553.0,170119000000.0,249004000000.0,12794028292.0,242332000000.0,9956728134.0,204047000000.0,474269000000.0,270222000000.0,0.061,124633968985.446,0.697,0.05727387654511399,0.041087137208457816,1.187628340529388,2.042192080867387,-0.32431253583733155,12.51756272824693,0.5143108173309592,0.6108101025030802
037370,2020.0,3,40837839.0,31843602485.0,30860250989.0,-1437007706.0,10367808708.0,-3882420451.0,32004421116.0,106618000000.0,74613320201.0,0.04,70034731550.8434,-0.084,0.0005831083820226081,-0.3744687580900533,0.32394926533499496,1.3795760472943344,-1.3313441580637901,-18.038935358689567,6.755017721035233,2.188265340902791
037760,2020.0,3,891683590.0,76743719560.0,63316930629.0,-342071021.0,22361508155.0,-566330962.0,83768945609.0,169501000000.0,85732405919.0,0.039,54301832025.0092,-0.204,0.01642087489035963,-0.025326152336168313,0.2669426956783555,1.571582033596388,-0.023438999926830295,-95.88356573909022,2.4283617924432073,0.6482361632153223
038010,2020.0,3,748439910.0,79807587852.0,84943160382.0,-488481599.0,27857500353.0,-630268050.0,74843128116.0,172675000000.0,97831604043.0,0.081,37395023042.2482,-0.227,0.020014425693879814,-0.022624716575912234,0.37221186572831944,1.6246525514211714,-0.30715546644937075,-59.33193510641734,1.3423682156831094,0.49964358997997466
038110,2020.0,3,841720720.0,218449000000.0,436144000000.0,3442033499.0,324638000000.0,-5732027570.0,110185000000.0,617228000000.0,507043000000.0,0.062,58143387830.8193,0.25,0.014476637007275318,-0.017656674726926606,2.9462994055452194,2.027134529903863,-3.6017425239370153,-10.143598773866207,0.1791022241106072,0.5276887764289087
038540,2020.0,3,10944855200.0,2230960000000.0,2464210000000.0,26195134790.0,115760000000.0,48244017292.0,667137000000.0,3424700000000.0,2757560000000.0,0.041,310391689789.016,-0.085,0.035261431153132995,0.41675896071181756,0.17351758334495013,1.9156542274023114,-3.1334238694600955,6.433786139954939,2.6813380251297168,0.4652572020700542
038680,2020.0,3,1772546520.0,162157000000.0,110998000000.0,1928342023.0,83159060780.0,-2483645965.0,72988746461.0,190250000000.0,117261000000.0,0.044,133656609687.158,0.108,0.013261944352388507,-0.029866209907908486,1.139340854749907,2.9940542151694056,-0.6065627331009986,-53.81467873065314,1.607240491096345,1.8311883939656388
039030,2020.0,3,1847504700.0,297543000000.0,62058334698.0,20239771903.0,107071000000.0,13007512614.0,423955000000.0,486413000000.0,62458663848.0,0.051,1220868378537.73,-0.037,0.001513270990123285,0.12148492695501116,0.25255274734346805,12.998198003027486,0.8526761947659539,93.85871186653381,11.4024187551973,2.879716692176992
039290,2020.0,3,226940515.0,29556517254.0,14122869099.0,538191718.0,29808420624.0,1401223000.0,56513579750.0,74246070154.0,17732490404.0,0.058,81549414664.8276,0.179,0.002782858907482506,0.04700762303628449,0.5274558921212207,3.9287344930209267,0.6862260277539753,58.198741146004316,2.7357844849776702,1.4430056461752914
039420,2020.0,3,1328636640.0,17041539758.0,5991655063.0,1026681468.0,9187738660.0,3007481289.0,38132927220.0,47222727092.0,9089799872.0,0.039,54468887952.6956,0.033,0.02439257877182799,0.32733639911782164,0.24093976858879076,4.472377259139906,0.7616285836238512,18.111131115567716,5.9284324433206725,1.4283951409879623
039440,2020.0,3,3762848000.0,157721000000.0,76434546973.0,5189656126.0,83027203101.0,11830839619.0,174408000000.0,255516000000.0,81107756563.0,0.048,250905880176.704,-0.083,0.014997049879221487,0.14249353437340473,0.4760515750481629,3.4075676595991156,0.5349539209038576,21.207783070083728,3.0219719658806867,1.4386125061074684
039570,2020.0,3,5761000000.0,193294000000.0,62276847388.0,2068860033.0,52723909573.0,2259616271.0,161258000000.0,225163000000.0,63904685940.0,0.038,237252333617.349,0.206,0.02428216368691907,0.04285752496922484,0.3269537608862816,3.9094131642393615,0.6037115309628049,104.99673624334112,4.499900245236106,1.4712564434294757
040420,2020.0,3,5701823400.0,17028302825.0,16842107029.0,3344894922.0,22567511253.0,5267776444.0,62685924029.0,102761000000.0,40075346625.0,0.016,95319390429.5869,0.04,0.059818085011905074,0.23342301173328234,0.36000923018315456,2.182433758174984,0.36069624487851226,18.09480554896283,4.223744007967014,1.5205933941433836
040910,2020.0,3,2473086150.0,181796000000.0,52565006475.0,26844270690.0,132965000000.0,40566737456.0,188216000000.0,251451000000.0,63235459374.0,0.044,291744402227.2,0.09,0.008476893236409211,0.3050933513029745,0.7064489735197858,4.809513474835957,0.6640271848620733,7.1917147032993585,2.194144340444478,1.5500548002405419
041520,2020.0,3,1218739600.0,207991000000.0,57880296294.0,11199768613.0,87733573663.0,17183430769.0,221310000000.0,292596000000.0,71286777196.0,0.061,134076000359.816,0.968,0.009089916142555736,0.19585923668178118,0.3964284201482084,2.6845983535331213,0.6778872296959016,7.802632789820855,1.5282177023225494,0.6058310569305052
041650,2020.0,3,3426031000.0,254941000000.0,215287000000.0,2551056371.0,87701582924.0,1898794702.0,165873000000.0,452362000000.0,286489000000.0,0.039,52497627490.7716,0.084,0.06526068250612377,0.0216506320489728,0.5287272969319902,1.6650091454242988,-0.7271587298716489,27.64786916430505,0.5985938422145097,0.31649290415421194
041930,2020.0,3,732564950.0,148900000000.0,130056000000.0,6227220560.0,76459216357.0,3362378603.0,111027000000.0,255801000000.0,144774000000.0,0.074,145043993867.223,0.379,0.00505063967468111,0.043976105997484076,0.6886542584866744,2.3906641307161176,-0.30395309249101565,43.137317652988585,1.8970112535549668,1.3063848781577723
042600,2020.0,3,489262760.0,54179602615.0,43115011633.0,2449591214.0,52161072515.0,2846986972.0,84563610752.0,147693000000.0,63129421425.0,0.074,79883563324.0494,0.433,0.00612469874453766,0.05458068315564811,0.6168264582264937,2.0160408793140583,0.25346823694485,28.058984501756054,1.5314785427595878,0.9446568448282984
043150,2020.0,3,1485425600.0,180667000000.0,68182917554.0,9629507398.0,63698421951.0,6532986819.0,263466000000.0,376796000000.0,113330000000.0,0.042,326051034613.961,0.083,0.004555807043393434,0.10256120354167485,0.24177093799959007,2.808306834886906,0.5698496200648281,49.90841764224919,5.118667380249635,1.2375450138308586
043650,2020.0,3,1717303200.0,69549353089.0,9878219464.0,2341890737.0,14730571281.0,8224837444.0,207395000000.0,223724000000.0,16329032216.0,0.034,81880360906.1052,0.337,0.020973322308255164,0.5583515592914363,0.07102664616311868,3.5438890094564677,0.9212660275512911,9.955255828896258,5.558532615209385,0.3948039905740763
045100,2020.0,3,7841008350.0,362739000000.0,166145000000.0,28903825573.0,202041000000.0,48809752711.0,369420000000.0,556974000000.0,187554000000.0,0.036,193500070188.624,0.109,0.040521992278124655,0.24158340490791472,0.5469140815332142,2.3521610594030693,0.49230144550917654,3.964373090237269,0.9577267494648314,0.523794245543349
045520,2020.0,3,1853514300.0,62771711712.0,40881441382.0,5706678793.0,36259841781.0,4468240133.0,54039648889.0,128838000000.0,74798178787.0,0.05,215475014144.0,-0.178,0.008601991777855566,0.12322834059748541,0.6709858877040343,3.184946683961734,-0.38413517342866177,48.223687118473855,5.9425249411018655,3.987337657811581
045970,2020.0,3,1254934530.0,183365000000.0,191328000000.0,3025997249.0,172671000000.0,-3283617050.0,145001000000.0,378514000000.0,233513000000.0,0.049,232360568009.143,-0.056,0.005400806775229696,-0.019016609911334272,1.190826270163654,2.368582316308715,-0.6104233763905076,-70.76360137950405,1.3456838033551841,1.602475624369094
047810,2020.0,3,38990042800.0,2940010000000.0,2557050000000.0,22985840037.0,514601000000.0,133611000000.0,1278770000000.0,4833320000000.0,3554550000000.0,0.025,2222429987544.57,-0.073,0.017543879005645423,0.25963999292655865,0.40241873049883875,1.9679047775516465,-1.7796632701736823,16.633585464853716,4.318744012437928,1.7379434828347318
048770,2020.0,3,201444270.0,66337919878.0,65021842868.0,553248446.0,22724981012.0,670378854.0,28713098759.0,107184000000.0,78471102801.0,0.051,63733834675.1085,0.095,0.0031607115910550236,0.029499644186545382,0.7914499651444604,2.3083610230729614,-1.7329374464121035,95.0713679210241,2.8045715259983557,2.2196936182855205
049120,2020.0,3,355046933.0,31619826246.0,40163466567.0,-1845037568.0,11556948825.0,-3152976016.0,42798980426.0,97696538269.0,54897557843.0,0.048,69415767647.2854,0.074,0.005114787965812903,-0.27282079930815994,0.27002860138180435,1.7785787833992837,-0.28268377649599863,-22.01595168977822,6.006409537535129,1.621902366746941
049430,2020.0,3,1708212800.0,110578000000.0,10455358498.0,3838202932.0,18754855439.0,9422221635.0,147053000000.0,162976000000.0,15923200598.0,0.041,78989076227.5068,0.053,0.021625937174906972,0.5023883903368752,0.1275380674926727,4.073176550705115,0.8917179479643393,8.383275122089271,4.211660094337601,0.5371477221020011
049480,2020.0,3,466661625.0,60649090268.0,38143196505.0,-692056490.0,23723250380.0,-441060291.0,69718038667.0,110571000000.0,40852837678.0,0.05,99923284063.2558,-0.09,0.004670199036939006,-0.018591899673741082,0.34027420784614026,2.802618859856419,0.41402772569192936,-226.5524376195902,4.212040191064906,1.4332460973619838
049720,2020.0,3,3475316500.0,24968176219.0,23452006517.0,2397956563.0,34113179130.0,6039830669.0,25016436893.0,59680494176.0,34664057283.0,0.025,77505985297.3798,-0.009,0.04483933062286336,0.17705270581739532,1.363630611182099,3.097921174340093,-0.3856512592606487,12.832476528719022,2.2720246917479194,3.0982024190290356
049950,2020.0,3,1599213660.0,74912786361.0,21113091513.0,-3475477964.0,15970944512.0,-4026234130.0,103647000000.0,127627000000.0,23980162768.0,0.065,301924557324.014,0.466,0.005296732647963394,-0.25209743399802254,0.1540897904618561,8.525590879393414,0.7686362097504028,-74.98931944228836,18.90461500865892,2.9130127400626322
049960,2020.0,3,4340789400.0,67189332128.0,5831561774.0,946226376.0,11181151046.0,4611206769.0,100802000000.0,107491000000.0,6689474604.0,0.039,143820085746.162,-0.055,0.030182080461705185,0.4124089505659291,0.11092191668816095,13.85877979486486,0.9336374813594969,31.189251089981212,12.86272631095641,1.4267649738549397
050890,2020.0,3,0.0,128476000000.0,150660000000.0,-4280539813.0,37280360105.0,-9090747225.0,114745000000.0,284870000000.0,170125000000.0,0.075,673056137217.294,1.055,0.0,-0.24384816024834371,0.32489746921434487,3.7366484466635232,-0.4826354089502811,-74.0374933499808,18.0539065427918,5.8656685451853585
051490,2020.0,3,828441240.0,129392000000.0,129491000000.0,-316778151.0,33226832950.0,2284279613.0,82525633511.0,225988000000.0,143462000000.0,0.079,156200107425.185,0.331,0.0053037174791752155,0.06874803916573698,0.40262439119078236,2.284950793058107,-0.7383931985311893,68.38046731942926,4.70102304544752,1.8927381361653903
052260,2020.0,3,5250000000.0,69495969995.0,27629541597.0,-405174729.0,21380118866.0,-704010543.0,153622000000.0,208943000000.0,55321294472.0,0.043,366000449337.806,-0.221,0.014344244684668208,-0.03292828011913262,0.1391735484891487,4.649726644581053,0.6398869011469711,-519.8792162659502,17.118728461320334,2.3824787524644204
052330,2020.0,3,5947930400.0,189202000000.0,17158310709.0,-853715479.0,39744056627.0,1639893811.0,309031000000.0,329434000000.0,20402923013.0,0.022,127711376325.804,-0.084,0.04657322292750379,0.0412613595635314,0.12860863999728184,4.629877688501469,0.9339777465270475,77.87783298476269,3.2133452688129394,0.4132638619098377
052460,2020.0,3,0.0,30985229911.0,13076284236.0,-1134373052.0,14966168862.0,-2801620995.0,27416483726.0,40579616570.0,13163132844.0,0.055,56605880451.282,-0.179,0.0,-0.18719693869775075,0.5458821419833304,4.2241744147887825,0.519882528498104,-20.20468883989142,3.782255898168283,2.0646659512211873
052690,2020.0,3,11793486240.0,219038000000.0,156504000000.0,14133209495.0,95401976174.0,11245451556.0,485044000000.0,676130000000.0,191086000000.0,0.039,622985757213.213,0.095,0.018930587262147875,0.11787440896915859,0.19668726172058618,2.8790312903828514,0.606043987761935,55.39890987132656,6.530113758618304,1.284390193906559
052860,2020.0,3,1700977900.0,25960056366.0,14162570858.0,-216676311.0,7145074701.0,-1946869081.0,51703997099.0,67731513918.0,16027516819.0,0.058,85295097724.9108,0.184,0.01994227036922923,-0.2724770786129812,0.13819192135801414,4.040681775931419,0.6900139695522691,-43.811419348803554,11.937607554050231,1.6496809243121453
053260,2020.0,3,1656884000.0,98256333960.0,23622077972.0,906443250.0,46569137378.0,962122394.0,110575000000.0,136688000000.0,26113321567.0,0.028,58874437002.3455,0.025,0.02814267251394678,0.020660086232443763,0.4211543059281031,2.819873748742461,0.7638406369703821,61.19225305376843,1.264237224848376,0.5324404993682076
053280,2020.0,3,3440000000.0,81445510178.0,143533000000.0,-1682039984.0,153999000000.0,-1192316036.0,58491025964.0,225900000000.0,167409000000.0,0.093,264826057176.899,2.185,0.012989658331476583,-0.007742362197157124,2.632865426138758,2.928469372661831,-1.8621313652975884,-222.11062267126883,1.719660888557062,4.52763770797044
053450,2020.0,3,581938750.0,182687000000.0,251513000000.0,2883351781.0,111217000000.0,-19386484574.0,93971776154.0,375751000000.0,281780000000.0,0.044,107439008066.994,-0.004,0.005416456838815283,-0.17431224159975545,1.1835149291819143,2.0706159386430256,-1.9985599031162482,-5.541954120505417,0.9660304455883004,1.1433208975853615
053610,2020.0,3,4141454800.0,137385000000.0,16599018242.0,4753867117.0,18660442974.0,5779768705.0,201872000000.0,220329000000.0,18457507289.0,0.068,311300019618.662,0.41,0.01330374088981177,0.30973373531663084,0.09243700450780692,11.129081477000332,0.9085682645983594,53.860290178975596,16.68234886237176,1.54207023209721
053690,2020.0,3,1995381000.0,139677000000.0,55683246754.0,5875937764.0,71367112025.0,4140177536.0,127793000000.0,213766000000.0,85973177669.0,0.05,89523085891.6226,0.191,0.022289010484017775,0.05801240121009366,0.558458695116321,2.1981147794512084,0.32724658104121507,21.623006528873308,1.254402530121473,0.7005329740644289
